STNAME,CTYNAME,TOT_POP,NHWA,NHBA,H,NHWA_perc,NHBA_perc,H_perc
North Dakota,Oliver County,1959,1828,8,40,93.31291475242472,0.40837161817253703,2.0418580908626853
North Dakota,Pembina County,6801,6163,46,232,90.61902661373327,0.6763711218938391,3.4112630495515357
North Dakota,Pierce County,3975,3604,33,80,90.66666666666666,0.8301886792452828,2.0125786163522013
North Dakota,Ramsey County,11519,9450,94,370,82.03837138640506,0.8160430592933414,3.212084382324855
North Dakota,Ransom County,5218,4865,44,131,93.2349559218091,0.8432349559218091,2.5105404369490225
North Dakota,Renville County,2327,2198,9,64,94.4563816072196,0.3867640739149119,2.7503223033949293
North Dakota,Richland County,16177,14639,169,577,90.49267478518885,1.0446930827718366,3.566792359522779
North Dakota,Rolette County,14176,2541,66,293,17.92466139954853,0.4655756207674944,2.0668735891647856
North Dakota,Sargent County,3898,3534,67,131,90.66187788609543,1.718830169317599,3.3606977937403792
North Dakota,Sheridan County,1315,1249,0,18,94.9809885931559,0.0,1.3688212927756656
North Dakota,Sioux County,4230,530,27,216,12.529550827423167,0.6382978723404256,5.1063829787234045
North Dakota,Slope County,750,698,8,31,93.06666666666666,1.0666666666666669,4.133333333333334
North Dakota,Stark County,31489,27326,890,1791,86.77951030518592,2.826383816570866,5.687700466829686
North Dakota,Steele County,1890,1792,9,42,94.81481481481481,0.4761904761904762,2.2222222222222223
North Dakota,Stutsman County,20704,19007,332,541,91.80351622874808,1.6035548686244203,2.6130216383307565
North Dakota,Towner County,2189,1977,8,59,90.31521242576521,0.3654636820465967,2.6952946550936505
North Dakota,Traill County,8036,7359,62,298,91.5754106520657,0.7715281234444997,3.708312593330015
North Dakota,Walsh County,10641,8883,68,1272,83.47899633493094,0.6390376844281552,11.953763744009022
North Dakota,Ward County,67641,55577,3036,4299,82.16466344376931,4.488402004701291,6.3556127200958015
North Dakota,Wells County,3834,3690,14,45,96.24413145539906,0.3651538862806468,1.1737089201877935
North Dakota,Williams County,37589,29381,1817,3384,78.16382452313178,4.8338609699646184,9.002633749235152
Ohio,Adams County,27698,26635,131,288,96.16217777456856,0.4729583363419742,1.0397862661564012
Ohio,Allen County,102351,82493,12529,3420,80.59813778077401,12.241209172357864,3.3414426825336347
Ohio,Ashland County,53484,51051,437,806,95.4509759928203,0.8170667863286216,1.5069927454939795
Ohio,Ashtabula County,97241,86793,3377,4318,89.25556092594688,3.472814964881069,4.4405137750537325
Ohio,Athens County,65327,58603,1795,1265,89.70716549053225,2.747715339752322,1.9364122032237818
Ohio,Auglaize County,45656,43679,271,811,95.66979148414228,0.5935693008585947,1.776327317329595
Ohio,Belmont County,67006,61944,2797,758,92.4454526460317,4.174253051965495,1.1312419783302987
Ohio,Brown County,43432,41765,412,538,96.16181617240746,0.9486093203168172,1.2387179959476884
Ohio,Butler County,383134,305928,33593,19113,79.84882573720944,8.767950638679936,4.988594068915837
Ohio,Carroll County,26914,25883,171,343,96.1692799286617,0.6353570632384632,1.274429664858438
Ohio,Champaign County,38885,36257,797,659,93.24160987527323,2.0496335347820493,1.6947409026616946
Ohio,Clark County,134083,112487,11690,4851,83.8935584675164,8.718480344264371,3.617908310524078
Ohio,Clermont County,206428,192408,3403,4273,93.2082856976767,1.6485166740945996,2.069971127947759
Ohio,Clinton County,41968,39172,897,713,93.33778116660312,2.1373427373236757,1.6989134578726648
Ohio,Columbiana County,101883,95501,2332,1937,93.7359520233994,2.2889000127597336,1.9012003965332784
Ohio,Coshocton County,36600,34973,423,429,95.55464480874319,1.1557377049180326,1.1721311475409837
Ohio,Crawford County,41494,39434,437,745,95.03542680869523,1.0531643129127102,1.7954403046223548
Ohio,Cuyahoga County,1235072,723646,366355,77343,58.5914019587522,29.662643149549176,6.262226007876464
Ohio,Darke County,51113,48945,340,863,95.75841762369652,0.6651928080918749,1.6884158628920234
Ohio,Defiance County,38087,32756,632,3947,86.00309816997925,1.6593588363483605,10.363116023840156
Ohio,Delaware County,209177,175280,7856,5860,83.79506351080663,3.755671034578372,2.801455226913093
Ohio,Erie County,74266,61626,6400,3368,82.98009856461907,8.617671612851103,4.5350496862628935
Ohio,Fairfield County,157574,133835,13365,3741,84.93469734854736,8.481729219287446,2.374122634444769
Ohio,Fayette County,28525,26314,612,650,92.24890446976336,2.145486415425066,2.278702892199824
Ohio,Franklin County,1316756,818216,304977,76123,62.138771344121466,23.161238680514842,5.7811014341305444
Ohio,Fulton County,42126,37397,264,3720,88.77415372928832,0.6266913545079049,8.830650904429568
Ohio,Gallia County,29898,27843,666,429,93.12663054384909,2.227573750752559,1.4348785871964682
Ohio,Geauga County,93649,89360,1131,1537,95.42013262287905,1.207701096648122,1.641234823650012
Ohio,Greene County,168937,141372,11960,5003,83.68326654314923,7.0795622036617205,2.9614590054280585
Ohio,Guernsey County,38875,36781,583,447,94.61350482315113,1.49967845659164,1.14983922829582
Ohio,Hamilton County,817473,529825,214270,29074,64.81253815110713,26.21126324661487,3.556570064087744
Ohio,Hancock County,75783,67168,1321,4358,88.63201509573389,1.7431350038926934,5.7506300885422865
Ohio,Hardin County,31365,29679,299,609,94.62458153993308,0.9532918858600352,1.9416547106647541
Ohio,Harrison County,15040,14263,306,181,94.83377659574468,2.0345744680851063,1.2034574468085106
Ohio,Henry County,27006,24266,183,2098,89.854106494853,0.6776271939568985,7.768644005035918
Ohio,Highland County,43161,40967,594,552,94.91670721252979,1.376242441092653,1.2789323695002437
Ohio,Hocking County,28264,27148,196,322,96.0515142938013,0.6934616473252194,1.1392584206057177
Ohio,Holmes County,43960,42950,165,452,97.70245677888992,0.3753412192902639,1.0282074613284804
Ohio,Huron County,58266,52362,661,4021,89.86716095149829,1.1344523392716164,6.901108708337624
Ohio,Jackson County,32413,31066,229,355,95.84426001912813,0.706506648566933,1.0952395643723198
Ohio,Jefferson County,65325,58867,3507,1073,90.11404515882128,5.368541905855339,1.6425564485265978
Ohio,Knox County,62322,59369,621,978,95.2617053367992,0.9964378550110716,1.5692692789063252
Ohio,Lake County,230149,201531,10465,10788,87.56544673233425,4.547054299605907,4.6873981637982345
Ohio,Lawrence County,59463,56316,1238,594,94.70763331819788,2.081966937423272,0.9989405176328136
Ohio,Licking County,176862,157506,7175,3674,89.05587407130983,4.056835272698488,2.0773258246542503
Ohio,Logan County,45672,42464,802,938,92.97600280259238,1.7559992993519005,2.0537747416360133
Ohio,Lorain County,309833,240854,24166,32185,77.73671623100185,7.799685637101277,10.387854102048523
Ohio,Lucas County,428348,292291,84131,31604,68.23680745562021,19.640806073566356,7.378113122974777
Ohio,Madison County,44731,39402,2835,1008,88.08656189220001,6.3378864769399295,2.25347074735642
Ohio,Mahoning County,228683,172552,34344,14772,75.45466868984576,15.018169256131847,6.459596909258669
Ohio,Marion County,65093,57369,4073,1853,88.13390072665264,6.257201235155853,2.846696265343432
Ohio,Medina County,179746,168194,2540,4135,93.57315322733193,1.413105159502854,2.3004684387969694
Ohio,Meigs County,22907,22103,208,171,96.4901558475575,0.9080193827214388,0.7464967040642598
Ohio,Mercer County,41172,39051,188,814,94.84844068784612,0.45662100456620996,1.977071796366463
Ohio,Miami County,106987,98224,2522,2001,91.80928524026281,2.3572957462121567,1.870320693168329
Ohio,Monroe County,13654,13225,86,110,96.85806357111471,0.6298520580049802,0.8056247253552071
Ohio,Montgomery County,531687,373982,112581,17328,70.33875193487897,21.17429991705646,3.2590603117999875
Ohio,Morgan County,14508,13316,442,145,91.78384339674662,3.046594982078853,0.9994485800937414
Ohio,Morrow County,35328,33809,246,556,95.70029438405795,0.6963315217391304,1.5738224637681155
Ohio,Muskingum County,86215,78744,3228,1041,91.33445456127123,3.744128051963117,1.2074465000289971
Ohio,Noble County,14424,13689,396,101,94.90432612312813,2.7454242928452577,0.7002218524681088
Ohio,Ottawa County,40525,37399,348,2064,92.28624305983959,0.8587291795188156,5.093152375077113
Ohio,Paulding County,18672,17226,172,909,92.25578406169666,0.921165381319623,4.868251928020565
Ohio,Perry County,36134,34886,183,316,96.5461891847014,0.5064482205125367,0.8745226102839432
Ohio,Pickaway County,58457,54007,2239,848,92.38756692953794,3.830165762868434,1.4506389311801835
Ohio,Pike County,27772,26381,316,319,94.99135820250612,1.1378366700273657,1.148638916894714
Ohio,Portage County,162466,144913,7585,3186,89.19589329459703,4.668669136927111,1.9610256915293047
Ohio,Preble County,40882,39299,280,410,96.1278802406927,0.6848979991194168,1.0028863558534318
Ohio,Putnam County,33861,31149,139,2220,91.99078585983877,0.4105017571837808,6.5562151147337655
Ohio,Richland County,121154,103406,11393,2491,85.3508757449197,9.403734090496393,2.056060881192532
Ohio,Ross County,76666,68736,4241,1060,89.65643179505908,5.53178723293246,1.3826207184410302
Ohio,Sandusky County,58518,49138,1804,5941,83.97074404456752,3.0828121261833967,10.152431730407738
Ohio,Scioto County,75314,70205,1994,1049,93.21640066919831,2.6475821228456864,1.3928353294208249
Ohio,Seneca County,55178,49243,1304,2985,89.24390155496755,2.363260719852115,5.409764761317918
Ohio,Shelby County,48590,44988,1090,778,92.58695204774644,2.2432599300267544,1.6011525005145093
Ohio,Stark County,370606,319393,29031,8252,86.1812814687296,7.833386399572593,2.22662342217881
Ohio,Summit County,541013,413198,80275,12421,76.37487454090754,14.837905928323348,2.2958782875827386
Ohio,Trumbull County,197974,171975,16645,3831,86.86746744522009,8.407669694000223,1.9351025892288891
Ohio,Tuscarawas County,91987,86444,775,2937,93.97414852098665,0.8425103547240371,3.1928424668703186
Ohio,Union County,58988,52380,1535,1175,88.79772157048893,2.6022241811893942,1.9919305621482333
Ohio,Van Wert County,28275,26438,292,1056,93.50309460654287,1.0327144120247571,3.73474801061008
Ohio,Vinton County,13085,12600,80,117,96.29346580053496,0.6113870844478411,0.8941536110049675
Ohio,Warren County,234602,200202,8434,6835,85.33686839839388,3.5950247653472696,2.9134448981679606
Ohio,Washington County,59911,56864,764,696,94.91412261521255,1.2752249169601575,1.1617232227804577
Ohio,Wayne County,115710,108226,1818,2382,93.53210612738742,1.5711693025667617,2.058594762768992
Ohio,Williams County,36692,33799,442,1791,92.1154475089938,1.2046222609833208,4.881173007740107
Ohio,Wood County,130817,115085,3449,7472,87.97404007124456,2.6365074875589563,5.711795867509574
Ohio,Wyandot County,21772,20583,73,732,94.53885724784126,0.3352930369281646,3.362116479882418
Oklahoma,Adair County,22194,8738,112,1573,39.37100117148779,0.5046408939352978,7.087501126430568
Oklahoma,Alfalfa County,5702,4739,258,341,83.1111890564714,4.5247281655559455,5.980357769203787
Oklahoma,Atoka County,13758,9662,523,500,70.22823084750691,3.801424625672336,3.634249164122692
Oklahoma,Beaver County,5311,3691,41,1377,69.4972698173602,0.7719826774618717,25.92732065524384
Oklahoma,Beckham County,21859,16393,864,3216,74.99428153163456,3.9526053341872913,14.712475410586029
Oklahoma,Blaine County,9429,6730,285,1182,71.37554353589991,3.022589882278078,12.535793827553293
Oklahoma,Bryan County,47995,33694,874,3018,70.20314616105844,1.8210230232315867,6.288155016147514
Oklahoma,Caddo County,28762,16323,781,3834,56.75196439746888,2.715388359641193,13.330088310965856
Oklahoma,Canadian County,148306,111181,4863,14511,74.96729734467925,3.2790311922646422,9.784499615659517
Oklahoma,Carter County,48111,33415,3095,3687,69.45397102533724,6.43304026106296,7.663528091288892
Oklahoma,Cherokee County,48657,22941,649,3552,47.148406190270684,1.3338265819923136,7.300080152907086
Oklahoma,Choctaw County,14672,8798,1534,699,59.96455834242094,10.455288985823335,4.764176663031625
Oklahoma,Cimarron County,2137,1546,13,498,72.34440804866634,0.6083294337856809,23.303696771174547
Oklahoma,Cleveland County,284014,201100,14698,26249,70.8063687001345,5.175097002260452,9.242150034857435
Oklahoma,Coal County,5495,3722,42,240,67.73430391264785,0.7643312101910829,4.367606915377617
Oklahoma,Comanche County,120749,67468,19400,16318,55.874582812280025,16.066385642945285,13.51398355265882
Oklahoma,Cotton County,5666,4289,124,474,75.69714084009885,2.188492763854571,8.365690081186019
Oklahoma,Craig County,14142,8840,432,559,62.508838919530476,3.0547305897327117,3.952764814029133
Oklahoma,Creek County,71522,53915,1561,3292,75.38239982103408,2.182545230838064,4.602779564329857
Oklahoma,Custer County,29003,19578,830,5470,67.50336172120126,2.8617729200427537,18.860117918835982
Oklahoma,Delaware County,43009,27334,183,1672,63.55413983119813,0.4254923388128065,3.8875584180055354
Oklahoma,Dewey County,4891,3971,36,371,81.18994070742181,0.7360457984052341,7.5853608668983865
Oklahoma,Ellis County,3859,3333,26,280,86.36952578388181,0.6737496760818866,7.255765742420317
Oklahoma,Garfield County,61056,44613,1792,8064,73.06898584905663,2.9350104821802936,13.20754716981132
Oklahoma,Garvin County,27711,20664,589,2629,74.56966547580382,2.125509725379813,9.487207246219914
Oklahoma,Grady County,55834,45286,1208,3373,81.10828527420568,2.163556256044704,6.041121897051977
Oklahoma,Grant County,4333,3765,67,253,86.89129933071773,1.5462727902146318,5.838910685437341
Oklahoma,Greer County,5712,4210,472,683,73.70448179271708,8.263305322128852,11.957282913165267
Oklahoma,Harmon County,2653,1454,203,795,54.80588013569546,7.6517150395778355,29.966076140218615
Oklahoma,Harper County,3688,2722,9,834,73.80694143167028,0.2440347071583514,22.613882863340567
Oklahoma,Haskell County,12627,8819,92,599,69.84240120376973,0.7285974499089254,4.743802961907026
Oklahoma,Hughes County,13279,8220,756,785,61.90225167557799,5.693199789140749,5.9115897281421805
Oklahoma,Jackson County,24530,15073,1698,6174,61.44720750101917,6.922136159804322,25.169180595189573
Oklahoma,Jefferson County,6002,4597,77,676,76.59113628790402,1.282905698100633,11.262912362545814
Oklahoma,Johnston County,11085,7578,278,628,68.36265223274697,2.507893549842129,5.66531348669373
Oklahoma,Kay County,43538,32079,896,3606,73.68046304377785,2.0579723459966006,8.282419954981854
